image_filename,flower_type,dominant_color_label,oil_concentration
dandelion/14211880544_5d1f9d5aa8_n.jpg,dandelion,other,0.6747
dandelion/34647026976_68af8875e0_n.jpg,dandelion,other,0.5049
dandelion/14021281124_89cc388eac_n.jpg,dandelion,other,0.2418
dandelion/5760890854_c3e009bc8a_n.jpg,dandelion,other,0.7812
dandelion/2553703483_558d12668c_n.jpg,dandelion,other,0.4836
dandelion/8613502159_d9ea67ba63.jpg,dandelion,other,0.2391
dandelion/33877161494_05686b7f7a_n.jpg,dandelion,other,0.402
dandelion/19437710780_c5f2156438.jpg,dandelion,other,0.287
dandelion/32558425090_d6b6e86d85_n.jpg,dandelion,other,0.3374
dandelion/2480853696_aacdbb5324.jpg,dandelion,other,0.6114
dandelion/1080179756_5f05350a59.jpg,dandelion,other,0.6084
dandelion/3512879565_88dd8fc269_n.jpg,dandelion,other,0.5781
dandelion/16041975_2f6c1596e5.jpg,dandelion,other,0.512
dandelion/2161283279_02ea3ff8d4.jpg,dandelion,other,0.3285
dandelion/3418355347_2bdcca592a.jpg,dandelion,other,0.1814
dandelion/19961979110_fcd8092388_m.jpg,dandelion,other,0.9309
dandelion/151861297_55b10a03a6_n.jpg,dandelion,blue,0.2427
dandelion/8327657321_2cbceec396_n.jpg,dandelion,other,0.7442
dandelion/8223949_2928d3f6f6_n.jpg,dandelion,green,0.2718
dandelion/17903104293_9138439e76.jpg,dandelion,other,0.4061
dandelion/17570530696_6a497298ee_n.jpg,dandelion,other,0.4582
dandelion/17831860736_3e44667bbb_n.jpg,dandelion,other,0.5688
dandelion/14761980161_2d6dbaa4bb_m.jpg,dandelion,other,0.6536
dandelion/19617501581_606be5f716_n.jpg,dandelion,other,0.5415
dandelion/16744522344_8d21b1530d_n.jpg,dandelion,other,0.9025
dandelion/9726260379_4e8ee66875_m.jpg,dandelion,other,0.9148
dandelion/2661585172_94707236be_m.jpg,dandelion,other,0.8911
dandelion/14278605962_d3cce5522f.jpg,dandelion,other,0.0039
dandelion/4550784336_584d7a65de_m.jpg,dandelion,other,0.838
dandelion/4575406391_7a62c5f90f_n.jpg,dandelion,other,0.4395
dandelion/1273326361_b90ea56d0d_m.jpg,dandelion,other,0.7866
dandelion/4669815582_0a994fb4fd_m.jpg,dandelion,other,0.0908
dandelion/4632251871_9f324a7bb5.jpg,dandelion,other,0.9498
dandelion/10617162044_8740d4dd9f_n.jpg,dandelion,other,0.0139
dandelion/1776290427_9d8d5be6ac.jpg,dandelion,green,0.6936
dandelion/3475811950_0fb89845f5_n.jpg,dandelion,other,0.4249
dandelion/2596413098_7ef69b7e1d_m.jpg,dandelion,other,0.7988
dandelion/34537877932_f9a3476a4d_n.jpg,dandelion,other,0.9832
dandelion/315645471_dda66c6338_m.jpg,dandelion,blue,0.8567
dandelion/2465573725_d78caca9d4_n.jpg,dandelion,other,0.5457
dandelion/18385846351_3a2bf60427_n.jpg,dandelion,other,0.294
dandelion/8981659922_7b1be892e7_m.jpg,dandelion,other,0.1607
dandelion/7132677385_bcbdcc6001.jpg,dandelion,other,0.1017
dandelion/3562861685_8b8d747b4d.jpg,dandelion,other,0.6391
dandelion/7040710179_7f86a17a3c_n.jpg,dandelion,other,0.8838
dandelion/6035460327_4bbb708eab_n.jpg,dandelion,other,0.8501
dandelion/3688128868_031e7b53e1_n.jpg,dandelion,other,0.434
dandelion/7226987694_34552c3115_n.jpg,dandelion,other,0.0305
dandelion/493696003_f93ffb3abd_n.jpg,dandelion,other,0.1705
dandelion/19586799286_beb9d684b5.jpg,dandelion,other,0.6571
dandelion/14292205986_da230467ef.jpg,dandelion,red,0.447
dandelion/19440910519_cb1162470e.jpg,dandelion,other,0.2683
dandelion/149782934_21adaf4a21.jpg,dandelion,green,0.8153
dandelion/18342918441_b1bb69a2fd_n.jpg,dandelion,other,0.4098
dandelion/7015947703_11b30c20c9_n.jpg,dandelion,other,0.358
dandelion/8058286066_acdf082487_n.jpg,dandelion,other,0.3794
dandelion/14283011_3e7452c5b2_n.jpg,dandelion,other,0.5151
dandelion/14469481104_d0e29f7ffd.jpg,dandelion,other,0.4447
dandelion/8735646181_fa9787d4e0.jpg,dandelion,other,0.6882
dandelion/5623492051_8e5ce438bd.jpg,dandelion,other,0.3199
dandelion/13968424321_1d89b33a9f_n.jpg,dandelion,other,0.6467
dandelion/9965757055_ff01b5ee6f_n.jpg,dandelion,other,0.7816
dandelion/8632704230_ccafc5f7e2.jpg,dandelion,other,0.8326
dandelion/8805314187_1aed702082_n.jpg,dandelion,other,0.9814
dandelion/2512977446_ac498955ee.jpg,dandelion,blue,0.201
dandelion/3419166382_a5e4b8fe6d_m.jpg,dandelion,other,0.0555
dandelion/2476098674_e6f39536f5_n.jpg,dandelion,other,0.0798
dandelion/4589787911_851cb80157_n.jpg,dandelion,other,0.116
dandelion/17075803866_aeeded2637.jpg,dandelion,other,0.9169
dandelion/34728513735_ebb4b179eb_n.jpg,dandelion,other,0.4877
dandelion/2395009660_295c8ffd67_m.jpg,dandelion,blue,0.821
dandelion/13290033_ebd7c7abba_n.jpg,dandelion,other,0.1018
dandelion/2521811279_1f7fc353bf_n.jpg,dandelion,green,0.2677
dandelion/18995294384_77543e96b6_n.jpg,dandelion,other,0.15
dandelion/7808545612_546cfca610_m.jpg,dandelion,other,0.3204
dandelion/5767676943_4f9c7323f3_n.jpg,dandelion,other,0.4842
dandelion/2392273474_a64cef0eaf_n.jpg,dandelion,green,0.5347
dandelion/2683330456_0f7bbce110_m.jpg,dandelion,other,0.4701
dandelion/9029297232_de50698e2f_n.jpg,dandelion,green,0.1672
dandelion/10779476016_9130714dc0.jpg,dandelion,other,0.6874
dandelion/2472641499_cbe617a93d.jpg,dandelion,other,0.7744
dandelion/6044710875_0459796d1b_m.jpg,dandelion,other,0.8831
dandelion/2133943140_9fc7bcc9aa.jpg,dandelion,other,0.2839
dandelion/18001393975_2a6acaabd8.jpg,dandelion,green,0.6036
dandelion/578938011_34918b1468.jpg,dandelion,other,0.3121
dandelion/33856267954_b806fab0db_n.jpg,dandelion,other,0.8633
dandelion/3580443099_9a6902ebd8_n.jpg,dandelion,other,0.4602
dandelion/6412422565_ce61ca48a9_n.jpg,dandelion,other,0.7195
dandelion/33869330174_b259025135_n.jpg,dandelion,blue,0.5105
dandelion/5675705011_82729927ca_n.jpg,dandelion,other,0.9614
dandelion/2518321294_dde5aa7c20_m.jpg,dandelion,other,0.4737
dandelion/5644234724_cb0917ee33_m.jpg,dandelion,other,0.9979
dandelion/14053173516_a00150a919_m.jpg,dandelion,other,0.7734
dandelion/808239968_318722e4db.jpg,dandelion,other,0.2939
dandelion/33841565863_7ab8c1e23c_n.jpg,dandelion,other,0.1889
dandelion/11545123_50a340b473_m.jpg,dandelion,blue,0.7613
dandelion/34588967411_84b348245b_n.jpg,dandelion,blue,0.239
dandelion/1426682852_e62169221f_m.jpg,dandelion,other,0.7783
dandelion/34234226791_63a2afc7ed_n.jpg,dandelion,other,0.3461
dandelion/2540640433_dedd577263.jpg,dandelion,other,0.1441
dandelion/4571681134_b605a61547_n.jpg,dandelion,other,0.0347
dandelion/4134441089_c8c1e6132a.jpg,dandelion,other,0.1111
dandelion/141652526_2be95f21c3_n.jpg,dandelion,other,0.2682
dandelion/19064700925_b93d474e37.jpg,dandelion,other,0.2015
dandelion/5628515159_6b437ff1e5_n.jpg,dandelion,other,0.4111
dandelion/2477231067_3aecef1bf8_n.jpg,dandelion,other,0.0404
dandelion/2462379970_6bd5560f4c_m.jpg,dandelion,other,0.9875
dandelion/34679936936_9924d79c8d_n.jpg,dandelion,other,0.3603
dandelion/15378782362_4161b23af7_m.jpg,dandelion,green,0.7811
dandelion/17029965300_8e755c2214_n.jpg,dandelion,other,0.5007
dandelion/6897671808_57230e04c5_n.jpg,dandelion,other,0.7246
dandelion/468749497_951c571eff_n.jpg,dandelion,green,0.1394
dandelion/5024965767_230f140d60_n.jpg,dandelion,other,0.6948
dandelion/2469856983_fe8e36ba57.jpg,dandelion,other,0.1662
dandelion/5873232330_59818dee03_n.jpg,dandelion,other,0.8928
dandelion/7141019507_4a44c6e888_m.jpg,dandelion,other,0.6717
dandelion/33892172244_684e99b6fc_n.jpg,dandelion,green,0.56
dandelion/34351608230_f95038a5a4_n.jpg,dandelion,blue,0.8704
dandelion/506660896_c903cca1f0.jpg,dandelion,blue,0.9442
dandelion/6901435398_b3192ff7f8_m.jpg,dandelion,other,0.719
dandelion/8979062599_86cac547b8.jpg,dandelion,green,0.1297
dandelion/13887031789_97437f246b.jpg,dandelion,other,0.126
dandelion/4676527148_d701b9202f_n.jpg,dandelion,other,0.709
dandelion/5909154147_9da14d1730_n.jpg,dandelion,blue,0.178
dandelion/34346200780_c3a783a3ec_n.jpg,dandelion,other,0.5617
dandelion/33850973214_c1b4000d9c_n.jpg,dandelion,other,0.3985
dandelion/19397467530_1e8131a7cf.jpg,dandelion,other,0.4811
dandelion/2697283969_c1f9cbb936.jpg,dandelion,other,0.5831
dandelion/33890085903_0e10553b27_n.jpg,dandelion,blue,0.9923
dandelion/5886830036_2b99899c95.jpg,dandelion,other,0.6087
dandelion/4573204407_babff0dce4_n.jpg,dandelion,other,0.5437
dandelion/34206776142_941d75c2ed_n.jpg,dandelion,other,0.2238
dandelion/34540904752_ae86e5f6ce_n.jpg,dandelion,other,0.198
dandelion/14614655810_9910e6dbd6_n.jpg,dandelion,other,0.206
dandelion/34586667251_bfda649f33_n.jpg,dandelion,other,0.2643
dandelion/6103898045_e066cdeedf_n.jpg,dandelion,other,0.9601
dandelion/4336536446_e635f48f2e.jpg,dandelion,other,0.8292
dandelion/5608832856_f5d49de778.jpg,dandelion,other,0.2719
dandelion/17220096449_0e535989f0_n.jpg,dandelion,other,0.5611
dandelion/3365850019_8158a161a8_n.jpg,dandelion,other,0.1213
dandelion/4254850910_0610224342_n.jpg,dandelion,other,0.9959
dandelion/62293290_2c463891ff_m.jpg,dandelion,other,0.5794
dandelion/3398195641_456872b48b_n.jpg,dandelion,green,0.9528
dandelion/3539077354_c67aa7168d_m.jpg,dandelion,other,0.3794
dandelion/10443973_aeb97513fc_m.jpg,dandelion,other,0.6917
dandelion/33907694863_f7c0f23ef3_n.jpg,dandelion,other,0.7248
dandelion/11768468623_9399b5111b_n.jpg,dandelion,other,0.3376
dandelion/425800274_27dba84fac_n.jpg,dandelion,other,0.145
dandelion/5768217474_f6b1eef6d5_n.jpg,dandelion,blue,0.6196
daisy/34670512115_af22cce24d_n.jpg,daisy,other,0.7583
daisy/8882282142_9be2524d38_m.jpg,daisy,other,0.3443
daisy/19280272025_57de24e940_m.jpg,daisy,other,0.2167
daisy/5133243796_44de429de5_m.jpg,daisy,other,0.9635
daisy/34695914906_961f92ffcd_n.jpg,daisy,other,0.2544
daisy/162362896_99c7d851c8_n.jpg,daisy,other,0.4679
daisy/9146733107_98b15d3892_m.jpg,daisy,other,0.887
daisy/3750771898_cfd50090ba_n.jpg,daisy,other,0.8707
daisy/4733590002_f6a70b4f48_n.jpg,daisy,blue,0.3703
daisy/5796562389_ae43c83317_m.jpg,daisy,other,0.9078
daisy/11834945233_a53b7a92ac_m.jpg,daisy,other,0.753
daisy/476856232_7c35952f40_n.jpg,daisy,blue,0.1668
daisy/4814515275_6e25a6c18f.jpg,daisy,other,0.1139
daisy/15813862117_dedcd1c56f_m.jpg,daisy,other,0.1758
daisy/34602180741_cf2f671ba5_n.jpg,daisy,other,0.3045
daisy/34518066912_0e432507bc_n.jpg,daisy,other,0.5347
daisy/34554334542_7d8f68a75c_n.jpg,daisy,other,0.6235
daisy/34546791291_eb8e15e18a_n.jpg,daisy,other,0.7513
daisy/34310869690_56cdc84a17_n.jpg,daisy,other,0.2084
daisy/10391248763_1d16681106_n.jpg,daisy,other,0.7035
daisy/34524074031_e42b9b1acd_n.jpg,daisy,other,0.1092
daisy/5684911529_88a7ae32ba_n.jpg,daisy,green,0.3658
daisy/18195689904_46619b7e16_n.jpg,daisy,other,0.892
daisy/534547364_3f6b7279d2_n.jpg,daisy,green,0.3336
daisy/14591326135_930703dbed_m.jpg,daisy,other,0.7124
daisy/4746633946_23933c0810.jpg,daisy,other,0.8476
daisy/8085329197_41d53a21e2_n.jpg,daisy,other,0.2912
daisy/8446495985_f72d851482.jpg,daisy,other,0.9069
daisy/33806101464_5eca772954_n.jpg,daisy,other,0.9905
daisy/14372713423_61e2daae88.jpg,daisy,other,0.2855
daisy/8709110478_60d12efcd4_n.jpg,daisy,other,0.7963
daisy/3546455114_cd2dea5e02.jpg,daisy,other,0.7582
daisy/2077865117_9ed85191ae_n.jpg,daisy,other,0.6606
daisy/19544831049_0d738d4872_m.jpg,daisy,green,0.4205
daisy/5434742166_35773eba57_m.jpg,daisy,other,0.693
daisy/33838292353_8b143f7980_n.jpg,daisy,other,0.4566
daisy/6884975451_c74f445d69_m.jpg,daisy,other,0.0941
daisy/2488902131_3417698611_n.jpg,daisy,other,0.2729
daisy/10993818044_4c19b86c82.jpg,daisy,other,0.8233
daisy/8405273313_bef13f6c27_n.jpg,daisy,other,0.6007
daisy/10437754174_22ec990b77_m.jpg,daisy,other,0.9345
daisy/9345273630_af3550031d.jpg,daisy,other,0.2083
daisy/18354545086_693ea7bc2a.jpg,daisy,other,0.3606
daisy/8708143485_38d084ac8c_n.jpg,daisy,other,0.454
daisy/34661399476_9ea7e2fd53_n.jpg,daisy,other,0.1225
daisy/20948886919_cac7844f34_n.jpg,daisy,green,0.8607
daisy/9321854387_5f77c926cb_n.jpg,daisy,green,0.2155
daisy/5769217520_c90efc3c93_m.jpg,daisy,other,0.6005
daisy/17027891179_3edc08f4f6.jpg,daisy,other,0.4631
daisy/2498632196_e47a472d5a.jpg,daisy,other,0.0968
daisy/18679421522_3be9879e32.jpg,daisy,other,0.7068
daisy/2573240560_ff7ffdd449.jpg,daisy,other,0.9033
daisy/3717746329_53f515c6a6_m.jpg,daisy,blue,0.7572
daisy/3611577717_f3a7a8c416_n.jpg,daisy,other,0.663
daisy/34326606950_41ff8997d7_n.jpg,daisy,other,0.6542
daisy/437859108_173fb33c98.jpg,daisy,other,0.9423
daisy/34613530216_26cf037012_n.jpg,daisy,other,0.2738
daisy/33872893913_72d64a9b85_n.jpg,daisy,other,0.7502
daisy/5853276960_d08f90fff6.jpg,daisy,other,0.7746
daisy/2666572212_2caca8de9f_n.jpg,daisy,other,0.7478
daisy/11023214096_b5b39fab08.jpg,daisy,other,0.6273
daisy/7568630428_8cf0fc16ff_n.jpg,daisy,other,0.9779
daisy/34729724865_787c98299d_n.jpg,daisy,other,0.8129
daisy/8383753520_8391dd80ee_m.jpg,daisy,other,0.5964
daisy/33830843653_ee6d7989fa_n.jpg,daisy,green,0.15
daisy/9611923744_013b29e4da_n.jpg,daisy,other,0.0525
daisy/34696730346_5f0c131e59_n.jpg,daisy,other,0.3858
daisy/14221836990_90374e6b34.jpg,daisy,other,0.501
daisy/25360380_1a881a5648.jpg,daisy,other,0.4896
daisy/5896674046_a4879f718e_n.jpg,daisy,other,0.9147
daisy/525780443_bba812c26a_m.jpg,daisy,other,0.1761
daisy/8348621545_8f02b82662_n.jpg,daisy,other,0.3608
daisy/3764116502_f394428ee0_n.jpg,daisy,other,0.9667
daisy/11124324295_503f3a0804.jpg,daisy,other,0.4429
daisy/18711159980_11d3bd5042.jpg,daisy,green,0.3785
daisy/799952628_bf836677fa_n.jpg,daisy,other,0.7548
daisy/1879567877_8ed2a5faa7_n.jpg,daisy,other,0.7159
daisy/13583238844_573df2de8e_m.jpg,daisy,other,0.1048
daisy/99306615_739eb94b9e_m.jpg,daisy,other,0.6882
daisy/4511693548_20f9bd2b9c_m.jpg,daisy,other,0.5679
daisy/3640845041_80a92c4205_n.jpg,daisy,other,0.4934
daisy/5058708968_8bdcd29e63_n.jpg,daisy,other,0.7915
daisy/16291797949_a1b1b7c2bd_n.jpg,daisy,other,0.9162
daisy/3025866885_22fb0b61c6_n.jpg,daisy,other,0.5068
daisy/34637970155_a2b917077c_n.jpg,daisy,other,0.4323
daisy/4407065098_ef25f1ccac_n.jpg,daisy,other,0.4612
daisy/4286053334_a75541f20b_m.jpg,daisy,other,0.7639
daisy/29821115270_eccd3866e1_n.jpg,daisy,other,0.007
daisy/34293871550_71d1e4d482_n.jpg,daisy,blue,0.6435
daisy/2480569557_f4e1f0dcb8_n.jpg,daisy,other,0.3156
daisy/3386988684_bc5a66005e.jpg,daisy,other,0.4039
daisy/3962240986_0661edc43a_n.jpg,daisy,blue,0.2767
daisy/17101762155_2577a28395.jpg,daisy,other,0.5081
daisy/33863293993_3ed7515936_n.jpg,daisy,other,0.1486
daisy/9593034725_0062f0d24e_n.jpg,daisy,other,0.7196
daisy/1355787476_32e9f2a30b.jpg,daisy,other,0.2881
daisy/9299302012_958c70564c_n.jpg,daisy,other,0.0327
daisy/4654579740_6671a53627_m.jpg,daisy,other,0.1828
daisy/7335886184_d06a83f640.jpg,daisy,other,0.5909
daisy/3773181799_5def396456.jpg,daisy,other,0.3265
daisy/5905504340_1d60fa9611_n.jpg,daisy,other,0.1098
daisy/2862944799_45bc8e7302.jpg,daisy,green,0.6168
daisy/34693373736_9ce6d9e1c3_n.jpg,daisy,other,0.874
daisy/7227973870_806d9d3e42_n.jpg,daisy,other,0.6358
daisy/33810542134_a493f19a71_n.jpg,daisy,other,0.3518
daisy/27400851831_fe08fbcb66_n.jpg,daisy,other,0.4029
daisy/20580471306_ab5a011b15_n.jpg,daisy,other,0.4241
daisy/6776075110_1ea7a09dd4_n.jpg,daisy,other,0.4593
daisy/4065883015_4bb6010cb7_n.jpg,daisy,other,0.2546
daisy/7320089276_87b544e341.jpg,daisy,other,0.3087
daisy/34664107325_701d5c6f08_n.jpg,daisy,other,0.0072
daisy/7191221492_610035de7c_m.jpg,daisy,other,0.1187
daisy/506348009_9ecff8b6ef.jpg,daisy,other,0.8266
daisy/34611565966_9de274f987_n.jpg,daisy,other,0.6321
daisy/34266044490_01dacd2ac2_n.jpg,daisy,green,0.0949
daisy/172882635_4cc7b86731_m.jpg,daisy,other,0.6122
daisy/2646438199_b309cffd65_n.jpg,daisy,white,0.5737
daisy/3633489595_a037a9b7a4_m.jpg,daisy,other,0.4152
daisy/435283392_72e4c5b5d6_m.jpg,daisy,green,0.3476
daisy/16527403771_2391f137c4_n.jpg,daisy,green,0.9222
daisy/14245834619_153624f836.jpg,daisy,other,0.8814
daisy/14021430525_e06baf93a9.jpg,daisy,green,0.1933
daisy/6095817094_3a5b1d793d.jpg,daisy,blue,0.2175
daisy/14402451388_56545a374a_n.jpg,daisy,other,0.182
daisy/8489463746_a9839bf7e4.jpg,daisy,other,0.7636
daisy/2513618768_ff7c004796_m.jpg,daisy,other,0.8598
daisy/1344985627_c3115e2d71_n.jpg,daisy,other,0.18
daisy/5434901893_4550be3f84_m.jpg,daisy,other,0.456
daisy/2521408074_e6f86daf21_n.jpg,daisy,other,0.1723
daisy/14551098743_2842e7a004_n.jpg,daisy,other,0.9499
daisy/5904946193_bd1eb1f39d_n.jpg,daisy,green,0.5981
daisy/8759177308_951790e00d_m.jpg,daisy,other,0.8529
daisy/34727863665_b00ac77266_n.jpg,daisy,other,0.1823
daisy/5435513198_90ce39f1aa_n.jpg,daisy,other,0.7835
daisy/5434913005_409c1e8b56_n.jpg,daisy,other,0.5243
daisy/5973491805_556bba93cc.jpg,daisy,other,0.7043
daisy/16161045294_70c76ce846_n.jpg,daisy,other,0.8712
daisy/8710109684_e2c5ef6aeb_n.jpg,daisy,other,0.2195
daisy/9350942387_5b1d043c26_n.jpg,daisy,other,0.7869
daisy/4657354814_f368762c53_m.jpg,daisy,green,0.9368
daisy/5110109540_beed4ed162_m.jpg,daisy,other,0.5473
daisy/6207492986_0ff91f3296.jpg,daisy,other,0.9228
daisy/34342014230_4230ae8e08_n.jpg,daisy,blue,0.9672
daisy/14147016029_8d3cf2414e.jpg,daisy,other,0.6278
daisy/8616684075_71923bb771_n.jpg,daisy,other,0.9154
daisy/530738000_4df7e4786b.jpg,daisy,other,0.687
daisy/5740004086_690a1eef85_n.jpg,daisy,other,0.8366
daisy/7410356270_9dff4d0e2e_n.jpg,daisy,other,0.3411
daisy/3695826945_9f374e8a00_m.jpg,daisy,blue,0.1089
daisy/34532930772_5cc5fc600d_n.jpg,daisy,other,0.4239
daisy/3588872598_e0f9a1d2a1_m.jpg,daisy,other,0.5224
daisy/1306119996_ab8ae14d72_n.jpg,daisy,other,0.1728
daisy/2087343668_ef4fb95787_n.jpg,daisy,other,0.4027
daisy/7924174040_444d5bbb8a.jpg,daisy,blue,0.4207
daisy/5435522104_1d6a61b431_n.jpg,daisy,other,0.6754
daisy/2509545845_99e79cb8a2_n.jpg,daisy,other,0.3505
daisy/519880292_7a3a6c6b69.jpg,daisy,other,0.7367
daisy/16482676953_5296227d40_n.jpg,daisy,other,0.0347
daisy/21805938544_bf6bb0e4bc.jpg,daisy,other,0.3811
daisy/21402054779_759366efb0_n.jpg,daisy,other,0.1916
daisy/2619413565_61a6cd3ac9_m.jpg,daisy,other,0.6031
daisy/2635314490_e12d3b0f36_m.jpg,daisy,other,0.2102
daisy/9529916092_de70623523_n.jpg,daisy,other,0.111
daisy/16819071290_471d99e166_m.jpg,daisy,other,0.1206
daisy/9120905231_329598304e.jpg,daisy,other,0.2516
daisy/705422469_ffa28c566d.jpg,daisy,other,0.8674
daisy/7630517248_98fb8bee1f_n.jpg,daisy,other,0.8759
daisy/5110105726_53eb7a93be_m.jpg,daisy,other,0.2153
daisy/14350958832_29bdd3a254.jpg,daisy,other,0.1046
daisy/512177035_70afc925c8.jpg,daisy,other,0.5393
daisy/34517409722_829ec7e152_n.jpg,daisy,other,0.7054
daisy/33802431204_7c58f4e21b_n.jpg,daisy,other,0.3663
daisy/33855966243_01b2486428_n.jpg,daisy,other,0.4818
daisy/14485782498_fb342ec301.jpg,daisy,other,0.0362
daisy/4785888250_b661eac225_n.jpg,daisy,other,0.6664
daisy/7188513571_c8527b123a_n.jpg,daisy,other,0.4001
daisy/8008258043_5457dd254b_n.jpg,daisy,other,0.3785
daisy/3939135368_0af5c4982a_n.jpg,daisy,other,0.3597
daisy/506018088_4f7a15a7c5_n.jpg,daisy,other,0.182
daisy/1299501272_59d9da5510_n.jpg,daisy,blue,0.1864
daisy/11023277956_8980d53169_m.jpg,daisy,other,0.4374
daisy/2611119198_9d46b94392.jpg,daisy,other,0.9245
daisy/9180706736_092d43088c.jpg,daisy,other,0.9567
daisy/34530932101_957fab3650_n.jpg,daisy,other,0.6368
daisy/2473825306_62fd5f8785_n.jpg,daisy,other,0.1271
daisy/4865691548_00319261b8.jpg,daisy,green,0.9274
daisy/517054463_036db655a1_m.jpg,daisy,other,0.3151
daisy/3506866918_61dd5fc53b_n.jpg,daisy,other,0.582
daisy/3450822975_7e77d67636_n.jpg,daisy,other,0.9967
daisy/5109508979_68e3530791_m.jpg,daisy,blue,0.9944
daisy/34524085651_1f0b7e9497_n.jpg,daisy,other,0.7911
daisy/3848258315_ed2fde4fb4.jpg,daisy,other,0.88
daisy/19653086178_28156b7ce4_m.jpg,daisy,other,0.1945
daisy/4144275653_7c02d47d9b.jpg,daisy,other,0.5947
daisy/3999978867_c67c79597f_m.jpg,daisy,other,0.8833
daisy/16737503507_431768a927.jpg,daisy,other,0.873
daisy/20685027271_0e7306e7c1_n.jpg,daisy,other,0.106
daisy/5673728_71b8cb57eb.jpg,daisy,other,0.2057
daisy/34326847400_f4de801005_n.jpg,daisy,other,0.9312
daisy/16577886423_9b23622f1d_n.jpg,daisy,other,0.9283
daisy/2454280137_e1637536ae_n.jpg,daisy,other,0.8948
daisy/12601254324_3cb62c254a_m.jpg,daisy,other,0.0547
daisy/4117918318_3c8935289b_m.jpg,daisy,other,0.8769
daisy/14507818175_05219b051c_m.jpg,daisy,other,0.8154
daisy/5896680664_641de2de5a_n.jpg,daisy,green,0.026
daisy/9489270024_1b05f08492_m.jpg,daisy,other,0.8881
daisy/5884807222_22f5326ba8_m.jpg,daisy,other,0.9917
daisy/14332947164_9b13513c71_m.jpg,daisy,other,0.6233
daisy/4610018126_21f438d2dc_m.jpg,daisy,other,0.5482
daisy/498159452_b71afd65ba.jpg,daisy,other,0.4562
daisy/2642408410_61545fdc83_n.jpg,daisy,other,0.7969
daisy/4890424315_6a59696357_n.jpg,daisy,other,0.0903
daisy/3356112863_75da8bca2c_m.jpg,daisy,other,0.3061
daisy/19178753159_a471bf4b6b.jpg,daisy,other,0.3465
daisy/5087720485_c0914fb623.jpg,daisy,other,0.2105
daisy/33819069114_6ecc240b54_n.jpg,daisy,other,0.6505
daisy/6054952060_c88612f3c5_n.jpg,daisy,other,0.4536
daisy/7630511450_02d3292e90.jpg,daisy,other,0.3136
daisy/5876455546_32049e5585.jpg,daisy,other,0.9378
daisy/34638378196_216d5bbc2e_n.jpg,daisy,other,0.6084
daisy/7133935763_82b17c8e1b_n.jpg,daisy,white,0.5658
daisy/2536529152_33ef3ee078_n.jpg,daisy,other,0.0462
daisy/2877860110_a842f8b14a_m.jpg,daisy,other,0.8409
daisy/5014137563_d03eb0ed75_n.jpg,daisy,other,0.8477
daisy/1314069875_da8dc023c6_m.jpg,daisy,other,0.4156
daisy/22873310415_3a5674ec10_m.jpg,daisy,blue,0.4719
daisy/144099102_bf63a41e4f_n.jpg,daisy,other,0.9663
daisy/14167534527_781ceb1b7a_n.jpg,daisy,other,0.2355
daisy/4540555191_3254dc4608_n.jpg,daisy,white,0.3093
daisy/7669550908_bc5a11276f_n.jpg,daisy,other,0.2139
daisy/12348343085_d4c396e5b5_m.jpg,daisy,other,0.0904
daisy/7416083788_fcb4c4f27e_n.jpg,daisy,other,0.884
daisy/4683997791_56e7d3c03c_n.jpg,daisy,other,0.1835
daisy/2561352120_7961d8263f.jpg,daisy,other,0.3049
daisy/5973488341_50bdf6cee3_n.jpg,daisy,other,0.2017
daisy/2346726545_2ebce2b2a6.jpg,daisy,other,0.6287
daisy/4790631791_21e9648097_n.jpg,daisy,other,0.4185
daisy/8063844363_db3f4dea85.jpg,daisy,other,0.866
daisy/5673551_01d1ea993e_n.jpg,daisy,other,0.508
daisy/18635898912_eb8e058ef0.jpg,daisy,other,0.0408
daisy/5608389827_a42a46f760.jpg,daisy,other,0.4048
daisy/4222584034_8964cbd3de.jpg,daisy,other,0.5942
daisy/16020253176_60f2a6a5ca_n.jpg,daisy,other,0.801
daisy/18023717391_e2c9089e10.jpg,daisy,other,0.7689
daisy/2481823240_eab0d86921.jpg,daisy,other,0.6893
daisy/29380234244_c50a60374e_n.jpg,daisy,other,0.8789
daisy/174131220_c853df1287.jpg,daisy,green,0.2826
daisy/4757448834_a29a9538c9_n.jpg,daisy,other,0.5028
daisy/3504430338_77d6a7fab4_n.jpg,daisy,blue,0.0122
daisy/5794835_d15905c7c8_n.jpg,daisy,other,0.5857
daisy/8719756744_34a5a83976_n.jpg,daisy,other,0.9227
daisy/3627678863_557552c879_m.jpg,daisy,other,0.6008
daisy/2454280135_ac3aa75cdc_n.jpg,daisy,other,0.3065
daisy/7066602021_2647457985_m.jpg,daisy,other,0.3046
daisy/4955671608_8d3862db05_n.jpg,daisy,other,0.8354
daisy/10300722094_28fa978807_n.jpg,daisy,other,0.4725
daisy/5881907044_92a85a05c8_n.jpg,daisy,other,0.504
daisy/18400014056_2e4c601ed5.jpg,daisy,other,0.1838
daisy/34547261352_d39bf4073a_n.jpg,daisy,other,0.4908
daisy/4820415253_15bc3b6833_n.jpg,daisy,other,0.0899
daisy/34293312980_5f6c492c52_n.jpg,daisy,other,0.4624
daisy/2649404904_b7a91991bb_n.jpg,daisy,other,0.2436
daisy/4440480869_632ce6aff3_n.jpg,daisy,other,0.0222
